Sample,,,,,,,FLUCONAZOLE Results,,IS_SPARTEINE Results,,NEOSTIGMINE BROMIDE Results,,NALOXONE HYDROCHLORIDE Results,,CLONIDINE HYDROCHLORIDE Results,,RIZATRIPTAN BENZOATE Results,,AMINOGLUTETHIMIDE Results,,AMISULPRIDE Results,,METOCLOPRAMIDE HYDROCHLORIDE Results,,ALMOTRIPTAN Results,,IS_EMETINE Results,,LOFEXIDINE  HYDROCHLORIDE Results,,FAMCICLOVIR Results,,IS_CAFFEINE Results,,RIVASTIGMINE TARTRATE Results,,IS_YOHIMBINE Results,,TOPOTECAN HYDROCHLORIDE Results,,IS_SULFAMETHOXAZOLE Results,,KETOTIFEN FUMARATE Results,,PAPAVERINE HYDROCHLORIDE Results,,IS_EYTHROMYCINE Results,,RANOLAZINE Results,,CITALOPRAM HYDROBROMIDE Results,,PENTOXIFYLLINE Results,,HALOPERIDOL Results,,TENATOPRAZOLE Results,,BIPERIDEN Results,,OMEPRAZOLE Results,,NEVIRAPINE Results,,DULOXETINE HYDROCHLORIDE Results,,VINPOCETINE Results,,ETHOPROPAZINE HYDROCHLORIDE Results,,DOXAZOSIN MESYLATE Results,,METHSUXIMIDE Results,,FLUVOXAMINE MALEATE Results,,ETHOXZOLAMIDE Results,,OXYBUTYNIN CHLORIDE Results,,NAFRONYL OXALATE Results,,COLCHICINE Results,,ZALEPLON Results,,LOXAPINE SUCCINATE Results,,LOPERAMIDE HYDROCHLORIDE Results,,BROMOCRIPTINE MESYLATE Results,,CLEMASTINE FUMARATE Results,,DICYCLOMINE HYDROCHLORIDE Results,,BISACODYL Results,,TADALAFIL Results,,IS_MIFEPRISTONE Results,,MIFEPRISTONE Results,,NAPROXEN(+) Results,,EZETIMIBE Results,,BEZAFIBRATE Results,,ARTEMISININ Results,,NITRENDIPINE Results,,LEVONORGESTREL Results,,FINASTERIDE Results,,BUDESONIDE Results,,PACLITAXEL Results,,BETAMETHASONE VALERATE Results,,FEBUXOSTAT Results,,NATEGLINIDE Results,,IS_IPRIFLAVONE Results,,NORGESTIMATE Results,,TACROLIMUS Results,
,,Name,Data File,Type,Level,Acq. Date-Time,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area
!,!,MZ002H-Pool15-P005C2-S058-T12,MZ002H-Pool15-P005C2-S058-T12.d,Sample,,5/15/2016 7:57 AM,,,1.076,2530324,1.255,505680,1.255,1782489,1.266,4746335,1.356,176982,1.546,626551,1.691,3297300,1.826,3737631,1.848,3755932,1.881,1213101,1.949,1989381,1.993,2537506,2.016,770572,2.027,149761,2.072,6466243,2.139,16227,2.228,1430985,2.407,2112835,2.418,10342415,2.541,2192916,2.553,4226525,2.664,8052232,2.788,5484707,2.877,4026574,,,2.944,2595031,2.922,161927,2.989,4727504,2.933,631583,3.078,4876843,3.101,6269928,3.067,2293162,3.112,64633,3.213,714797,3.224,1529507,3.291,3640910,3.313,4697630,3.347,5116382,3.392,3882233,3.392,445211,3.515,4023103,3.571,35539,3.571,994957,3.626,1329249,3.694,0,3.917,193064,3.861,2932058,3.861,2929722,4.085,820962,4.152,965227,4.242,8495407,4.253,0,4.387,0,4.466,1711335,4.466,7983338,4.488,1194711,4.622,57760,4.745,822427,4.801,720974,4.801,2302637,4.823,3818317,5.047,968532,5.215,545231
!,!,MZ002H-Pool15-P005C3-S059-T12,MZ002H-Pool15-P005C3-S059-T12.d,Sample,,5/15/2016 10:31 AM,,,1.075,2816809,1.243,566712,1.243,1708778,1.265,4477722,1.355,170340,1.545,711608,1.690,3996605,1.825,3942271,1.847,3853713,1.903,1495588,1.948,1966292,1.992,2550406,2.015,871657,2.026,147203,2.071,7314463,2.127,21854,2.227,2032226,2.406,1990454,2.417,11075966,2.541,2603803,2.552,4341004,2.664,7247201,2.787,5557149,2.876,3564989,2.865,0,2.943,2446491,2.921,407743,2.988,5587867,2.932,457536,3.077,3710586,3.100,4885480,3.066,1871480,3.111,54523,3.212,544102,3.223,1472447,3.290,2853265,3.312,3895594,3.346,4494286,3.391,3482836,3.391,371875,3.503,2486776,3.570,23435,3.581,632246,3.637,867411,3.693,0,3.916,159608,3.860,2710205,3.860,2704525,4.084,720960,4.151,1048785,4.241,7617838,4.252,0,4.375,0,4.465,1488092,4.465,7005777,4.487,1030718,4.621,47266,4.744,651827,4.800,677652,4.800,2054351,4.823,4175368,5.046,1089449,5.225,554767
!,!,MZ002H-Pool15-P005C4-S060-T12,MZ002H-Pool15-P005C4-S060-T12.d,Sample,,5/15/2016 1:06 PM,,,1.110,3228577,1.255,696666,1.255,2593496,1.266,5463506,1.356,276844,1.546,1174801,1.703,5946977,1.826,6108769,1.848,5840146,2.117,2456908,1.949,3112157,1.994,1273505,2.016,1490373,2.038,291940,2.072,11287104,2.128,20119,2.228,5251749,2.407,3346590,2.430,15004558,2.542,214358,2.564,7699771,2.665,10807615,2.777,11234558,2.888,4984408,,,2.944,3457489,2.922,595673,2.989,7452416,2.933,476906,3.090,5586906,3.112,6414698,3.067,3156757,3.123,105789,3.213,884453,3.224,2956721,3.291,4473975,3.325,5188199,3.347,5570710,3.392,5262265,3.392,356369,3.515,3518929,3.571,63276,3.582,878723,3.638,1462182,3.727,0,3.918,236814,3.862,4233186,3.862,4222638,4.085,871272,4.153,912020,4.242,8297381,4.253,0,,,4.466,1737817,4.466,7855822,4.488,1205692,4.622,56210,4.734,762951,4.801,669520,4.801,2121029,4.813,4601809,5.047,1741584,5.226,864267
!,!,MZ002H-Pool15-P001B1-S005-T00,MZ002H-Pool15-P001B1-S005-T00.d,Sample,,5/15/2016 3:41 PM,,,1.077,2778336,1.244,563005,1.244,1627938,1.256,4621194,1.345,190558,1.547,613979,1.692,3634853,1.826,3963606,1.849,3960899,1.893,737620,1.949,2098346,1.994,2650106,2.016,873707,2.028,160870,2.072,7873840,2.206,1651,2.229,1971967,2.408,2307832,2.419,11616453,2.542,1857164,2.553,4713982,2.665,8350763,2.788,6832894,2.878,4305949,2.866,719981,2.945,2454951,2.922,1585289,2.990,5117228,2.934,608204,3.079,4928185,3.101,6166078,3.068,2465582,3.124,67049,3.202,804905,3.224,1573544,3.292,3978880,3.314,4885764,3.336,4929483,3.392,4215091,3.392,407242,3.504,4158285,3.571,98464,3.571,960612,3.638,1671203,3.717,0,3.918,186941,3.862,3824024,3.862,3834587,4.086,728892,4.153,910849,4.242,7549737,4.265,1200445,4.377,355918,4.466,1620265,4.466,7836381,4.489,1189420,4.623,65293,4.735,1002597,4.791,666490,4.802,2118262,4.813,5999871,4.981,1920534,5.216,1426049
!,!,MZ002H-Pool15-P001B2-S006-T00,MZ002H-Pool15-P001B2-S006-T00.d,Sample,,5/15/2016 6:16 PM,,,1.074,2577836,1.241,560019,1.241,1830406,1.264,4818113,1.353,190735,1.543,550130,1.700,3101726,1.823,3749296,1.845,3868080,1.901,1407234,1.946,1973605,1.991,2980110,2.013,759605,2.024,146552,2.069,6450515,2.125,14481,2.226,1510872,2.405,2016678,2.416,10213638,2.539,2416482,2.550,4334287,2.662,8023042,2.785,6236055,2.874,4028261,2.863,702707,2.942,2437400,2.919,2014847,2.986,4597911,2.930,597043,3.076,4446225,3.098,6180430,3.065,2387024,3.109,62305,3.210,765098,3.221,1616045,3.288,3635821,3.311,4701677,3.344,5107895,3.389,4202175,3.389,444797,3.501,4496707,3.568,95521,3.579,1155950,3.635,1079799,3.713,8261937,3.915,189078,3.870,2893173,3.870,2884073,4.083,790972,4.150,867498,4.239,7968375,4.262,1277414,4.373,373444,4.463,1722517,4.463,8093771,4.485,1197370,4.620,66020,4.743,986978,4.799,709542,4.799,2283136,4.821,4659045,5.045,1562017,5.224,1369407
!,!,MZ002H-Pool15-P001B3-S007-T00,MZ002H-Pool15-P001B3-S007-T00.d,Sample,,5/15/2016 8:50 PM,,,1.065,2547580,1.243,551189,1.243,1667764,1.255,4637002,1.344,183566,1.546,574172,1.691,3237840,1.825,3593850,1.836,3749948,1.903,819986,1.948,1942346,1.993,2850523,2.015,798968,2.027,150086,2.071,6730290,2.127,17312,2.228,1444533,2.396,1980734,2.418,10003260,2.541,2346293,2.552,4056321,2.664,7487291,2.787,5536926,2.877,3686456,2.865,544236,2.944,2345469,2.921,1646816,2.989,4456211,2.933,573308,3.078,4428266,3.100,5992855,3.067,2212505,3.112,56395,3.201,735934,3.223,1195932,3.291,3478013,3.313,4706741,3.346,4586402,3.391,3714351,3.391,405414,3.503,4152912,3.570,68189,3.570,1069097,3.626,1095602,3.716,5458368,3.917,182082,3.872,2862638,3.872,2841921,4.085,759148,4.152,870023,4.241,7723272,4.264,1158139,4.376,325835,4.465,1615980,4.465,7943956,4.488,1160397,4.622,61406,4.734,918124,4.801,680601,4.801,2228766,4.812,4979368,4.980,1384251,5.226,1278647
!,!,MZ002H-Pool15-P001B4-S008-T00,MZ002H-Pool15-P001B4-S008-T00.d,Sample,,5/15/2016 11:25 PM,,,1.067,2597683,1.246,504798,1.246,1638298,1.257,4667425,1.346,185000,1.548,567399,1.693,3133866,1.827,3298332,1.838,3510491,1.906,1248047,1.939,1899130,1.995,2759487,2.017,754816,2.017,140905,2.062,6592834,2.129,17690,2.230,1446784,2.398,1873804,2.420,9767899,2.543,2381777,2.543,3990644,2.666,7341858,2.789,5325482,2.879,3560437,2.856,381567,2.946,2155350,2.923,1517933,2.991,4290422,2.935,504231,3.080,4451021,3.102,6068563,3.069,2226947,3.114,54292,3.203,681139,3.225,1221153,3.293,3490926,3.315,4702770,3.337,3724122,3.393,3494967,3.393,416075,3.505,4169123,3.561,64074,3.583,1044680,3.628,1055946,3.706,4536405,3.919,170075,3.863,2936398,3.863,2926811,4.087,748056,4.154,900433,4.243,7542400,4.266,1304303,4.378,348603,4.467,1575888,4.467,7845969,4.490,1147368,4.624,60537,4.736,921374,4.792,609530,4.803,2180829,4.814,5332108,4.982,1277232,5.217,1268537
!,!,MZ002H-Pool15-P001B1-S005-T12,MZ002H-Pool15-P001B1-S005-T12.d,Sample,,5/16/2016 2:00 AM,,,1.087,2773080,1.255,687659,1.243,2050596,1.266,5622123,1.355,233461,1.545,981456,1.691,5443907,1.825,5880221,1.847,5900121,2.038,1986075,1.937,2805758,2.004,112550,2.015,1002362,2.026,243127,2.071,8971132,2.127,20750,2.228,2507915,2.407,3296347,2.429,15763712,2.541,2499925,2.563,8272795,2.664,11229743,2.787,8927251,2.888,6055291,,,2.955,3357175,2.921,18206,2.988,7664881,2.933,953092,3.078,6646716,3.100,8394976,3.067,3519031,3.112,85978,3.212,1025149,3.223,2076562,3.291,4965115,3.313,5842594,3.346,5887198,3.391,4733766,3.391,430886,3.514,4099370,3.570,60276,3.570,982210,3.637,2002342,3.693,0,3.917,214323,3.872,4167211,3.872,4172155,4.085,892758,4.152,914762,4.241,9532413,4.275,0,4.376,0,4.465,1127299,4.465,8688244,4.487,1338499,4.622,71011,4.734,1076218,4.801,749778,4.801,2480605,4.812,5785251,5.047,2361296,5.215,1469680
!,!,MZ002H-Pool15-P001B2-S006-T12,MZ002H-Pool15-P001B2-S006-T12.d,Sample,,5/16/2016 4:34 AM,,,1.076,2428441,1.244,528022,1.244,1969192,1.266,4453574,1.345,198040,1.546,585625,1.692,3269683,1.826,3505223,1.848,3665483,1.904,627173,1.949,1786032,1.994,2819606,2.016,781125,2.027,137469,2.072,6493853,2.128,13068,2.228,1444534,2.396,1832829,2.419,9828818,2.542,2190128,2.553,3950624,2.665,7312716,2.788,5389403,2.877,3198548,2.866,0,2.944,2689375,2.922,302767,2.989,4347887,2.933,413071,3.079,3725620,3.101,5038695,3.067,1962828,3.123,53759,3.202,581225,3.224,1542146,3.291,3107529,3.314,4087264,3.336,4675540,3.381,3813141,3.392,410907,3.504,3229426,3.571,38972,3.582,791912,3.638,845029,3.716,4660616,3.918,161003,3.862,3217621,3.862,3216643,4.074,701567,4.152,849181,4.242,7792019,4.287,0,4.376,299124,4.466,1541367,4.466,7319985,4.488,1077320,4.622,46860,4.734,720284,4.801,634629,4.801,2041988,4.812,4858743,4.980,896482,5.226,608329
!,!,MZ002H-Pool15-P001B3-S007-T12,MZ002H-Pool15-P001B3-S007-T12.d,Sample,,5/16/2016 7:09 AM,,,1.077,2488323,1.245,512460,1.245,1899336,1.256,4519794,1.346,175318,1.547,616173,1.693,3273451,1.827,3691073,1.838,3873260,1.905,632718,1.939,1852372,1.995,2767597,2.017,781690,2.028,145128,2.062,6838728,2.118,15281,2.229,1402342,2.397,1896253,2.420,9851264,2.531,2227653,2.554,3891202,2.666,7231840,2.789,4993413,2.878,3697094,2.878,0,2.934,2564624,2.923,26831,2.990,4063071,2.934,609300,3.068,4370620,3.091,5666621,3.068,1995840,3.113,48384,3.203,647015,3.214,1177688,3.281,3246679,3.315,4084929,3.337,3916304,3.382,3229080,3.382,365264,3.505,3481316,3.561,41536,3.572,858211,3.628,1004421,3.706,0,3.919,165502,3.863,3364359,3.863,3361587,4.075,695548,4.142,904648,4.243,7617382,4.265,0,4.377,0,4.467,1407342,4.467,7174280,4.489,1055956,4.623,48633,4.735,764998,4.791,594150,4.802,1974495,4.814,4943066,4.981,1006598,5.216,814601
!,!,MZ002H-Pool15-P001B4-S008-T12,MZ002H-Pool15-P001B4-S008-T12.d,Sample,,5/16/2016 9:44 AM,,,1.076,2458299,1.243,513748,1.243,1810245,1.255,4598417,1.344,185678,1.534,585037,1.691,3237780,1.825,3472552,1.836,3565620,1.903,623948,1.937,1909656,1.993,2033047,2.015,756209,2.015,140694,2.060,6623650,2.116,13624,2.228,1451900,2.396,1929620,2.418,9890578,2.541,2283476,2.552,3846802,2.653,7426825,2.787,4781336,2.877,3549672,,,2.944,2135191,2.921,168526,2.988,4110276,2.933,484112,3.078,4221037,3.100,5804353,3.067,2000507,3.112,53958,3.201,643421,3.212,1287039,3.291,3212946,3.313,4381634,3.335,3502879,3.380,3286155,3.391,378843,3.503,3465687,3.570,23383,3.570,898630,3.626,1012927,3.716,0,3.917,170928,3.861,3163152,3.861,3168460,4.074,744148,4.152,838543,4.241,8195969,4.253,53614,4.376,41554,4.465,1473187,4.465,7804043,4.487,1092892,4.622,48983,4.734,695044,4.790,616157,4.801,2151509,4.812,5424079,4.980,799637,5.215,707765
!,!,MZ002H-Pool15-P006A1-S061-T00,MZ002H-Pool15-P006A1-S061-T00.d,Sample,,5/16/2016 4:20 PM,,,1.064,2534424,1.254,518827,1.243,1800052,1.265,4668307,1.355,172991,1.545,576523,1.701,3031869,1.824,3205617,1.847,3344356,1.869,1176028,1.947,1925701,2.003,2903839,2.014,734955,2.026,141409,2.070,6243131,2.115,29004,2.227,1359854,2.395,1845407,2.417,9308598,2.540,2391683,2.551,4112243,2.663,7769521,2.786,4652991,2.876,3768075,2.865,1220090,2.943,2606728,2.921,2207236,2.988,4806738,2.932,447063,3.077,5051481,3.100,6447979,3.066,2328265,3.111,61947,3.211,781700,3.223,1426990,3.290,3870393,3.312,5001132,3.346,4380325,3.390,3022871,3.390,459010,3.502,4478171,3.569,110803,3.569,1236976,3.625,1955665,3.715,8814104,3.916,183561,3.871,2569518,3.871,2563611,4.084,567831,4.151,1401434,4.241,6112644,4.263,1177432,4.375,339272,4.464,1492291,4.464,7452562,4.487,957345,4.621,62529,4.733,884251,4.800,705825,4.800,2160863,4.811,5455000,5.046,2492137,5.214,2344746
!,!,MZ002H-Pool15-P006A2-S062-T00,MZ002H-Pool15-P006A2-S062-T00.d,Sample,,5/16/2016 6:55 PM,,,1.063,2619740,1.242,512091,1.242,1749641,1.264,4884232,1.342,176567,1.544,536893,1.689,3267804,1.823,3432342,1.846,3598607,1.879,1056168,1.935,1991585,2.002,2973382,2.014,698325,2.025,144994,2.069,6498024,2.125,25841,2.226,1237059,2.394,1999092,2.416,9848050,2.539,2525948,2.550,4382974,2.662,8271000,2.785,4588250,2.875,4536792,2.864,1716026,2.942,2794261,2.920,1550529,2.987,4907846,2.931,812635,3.065,6553652,3.099,7744542,3.065,2742253,3.110,61467,3.199,933191,3.222,1513059,3.289,4499968,3.311,5435374,3.345,5296790,3.389,2933475,3.389,496294,3.501,5878740,3.557,133641,3.557,1516157,3.624,2953592,3.714,10113136,3.915,186723,3.870,2952107,3.870,2946127,4.083,617987,4.150,1443710,4.240,6370292,4.262,1317097,4.374,383711,4.463,1540184,4.463,7938345,4.486,993557,4.620,61947,4.732,906806,4.799,738241,4.799,2196617,4.810,5397901,4.978,2178522,5.224,2127619
!,!,MZ002H-Pool15-P006A3-S063-T00,MZ002H-Pool15-P006A3-S063-T00.d,Sample,,5/16/2016 9:29 PM,,,1.068,2727699,1.247,534801,1.247,1784728,1.258,5001111,1.347,175632,1.549,533876,1.694,3456286,1.828,3572001,1.839,3673001,1.895,1418300,1.940,2063771,1.996,2980825,2.018,711096,2.018,148453,2.063,6544000,2.130,26144,2.231,1252772,2.399,1981386,2.421,10567112,2.533,2590735,2.544,4470788,2.656,8613743,2.779,4528014,2.869,5164536,2.869,869656,2.936,2463915,2.925,40353,2.992,4923299,2.925,1063788,3.070,7254199,3.092,8227050,3.070,3087195,3.115,61843,3.204,993831,3.215,1542905,3.283,4812512,3.305,5521304,3.339,5571849,3.383,2984795,3.383,542906,3.506,6450463,3.562,214480,3.562,1749355,3.618,4323669,3.708,10579698,3.909,179534,3.864,4525181,3.864,4490659,4.077,581955,4.144,1470664,4.245,6171011,4.256,1352545,4.379,344109,4.468,1481441,4.468,7612420,4.491,978032,4.625,57353,4.737,883368,4.793,620350,4.804,2028538,4.815,5098636,4.983,1616107,5.218,2048708
!,!,MZ002H-Pool15-P006A4-S064-T00,MZ002H-Pool15-P006A4-S064-T00.d,Sample,,5/17/2016 12:04 AM,,,1.076,2573863,1.255,452579,1.244,1545238,1.266,3992307,1.356,149618,1.546,371691,1.702,2681027,1.825,2859375,1.848,3061672,1.893,1385101,1.949,1647856,1.993,2411039,2.016,673228,2.027,123015,2.072,6476971,2.116,19159,2.228,1148595,2.396,1800911,2.418,9242458,2.530,2253858,2.553,3764882,2.664,7113867,2.787,3945794,2.877,4468478,2.866,39649,2.944,1521737,2.922,0,2.989,4080244,2.933,926504,3.067,6027759,3.101,6644063,3.067,2903768,3.112,54489,3.201,823225,3.224,1416267,3.280,4215984,3.313,4570924,3.336,4644942,3.380,2362034,3.380,463770,3.503,5735399,3.559,303821,3.559,1505655,3.627,4470019,3.716,9168956,3.917,134923,3.873,5580015,3.873,5573657,4.074,443932,4.152,1350660,4.242,4387599,4.253,1124679,4.376,265394,4.465,1165137,4.465,6088045,4.488,796547,4.622,41862,4.734,656685,4.801,280608,4.801,1394421,4.812,4404928,4.980,1262694,5.215,1515541
!,!,MZ002H-Pool15-P006A1-S061-T12,MZ002H-Pool15-P006A1-S061-T12.d,Sample,,5/17/2016 2:39 AM,,,1.075,2482833,1.243,507120,1.254,1768079,1.254,4978240,1.343,158927,1.545,492184,1.690,3055583,1.824,3181817,1.835,3555841,1.869,971551,1.936,1885244,1.992,2903393,2.014,635131,2.014,136958,2.059,6062946,2.126,18799,2.227,1163909,2.395,1819929,2.417,9429629,2.529,2676231,2.540,4138617,2.652,7694804,2.786,3855081,2.876,3939334,,,2.932,3870252,2.921,908029,2.988,4856103,2.921,125871,3.066,4932651,3.088,6079551,3.066,2455373,3.111,56093,3.200,803275,3.211,1387740,3.278,3724608,3.312,5133115,3.334,4579113,3.379,2734259,3.379,360888,3.502,4865909,3.558,59409,3.558,1324600,3.625,1772968,3.715,7225583,3.916,196585,3.871,3156207,3.871,3139620,4.073,648798,4.151,1604055,4.240,7270949,4.263,1235085,4.375,446697,4.464,1639839,4.464,8547275,4.487,1000420,4.610,67237,4.733,934603,4.800,864999,4.800,2511487,4.811,6138364,4.979,2912362,5.214,2569884
!,!,MZ002H-Pool15-P006A2-S062-T12,MZ002H-Pool15-P006A2-S062-T12.d,Sample,,5/17/2016 5:14 AM,,,1.066,2445975,1.244,483501,1.244,1825347,1.256,4764400,1.345,167946,1.547,469333,1.692,3256676,1.826,3401327,1.837,3431372,1.893,1123621,1.938,1871784,1.994,2779161,2.016,633468,2.016,137945,2.061,6110786,2.128,21305,2.229,1124296,2.397,1899925,2.419,9752095,2.531,2487982,2.542,4110741,2.654,7839264,2.788,3877998,2.878,4582116,,,2.934,3610641,2.922,52053,2.990,4598475,2.922,552342,3.068,6053163,3.090,7038100,3.068,2672437,3.113,56863,3.202,871564,3.213,1405923,3.280,4208643,3.303,5145189,3.336,5034013,3.381,2813896,3.381,456547,3.504,5718104,3.560,78332,3.560,1517899,3.627,2402170,3.717,8946103,3.918,182731,3.873,3278656,3.873,3286532,4.075,629634,4.153,1544992,4.242,6518821,4.254,1218236,4.377,375816,4.466,1583679,4.466,7661046,4.489,971711,4.623,58105,4.735,881871,4.802,748049,4.802,2177535,4.813,4930237,5.037,2432524,5.216,2306337
!,!,MZ002H-Pool15-P006A3-S063-T12,MZ002H-Pool15-P006A3-S063-T12.d,Sample,,5/17/2016 7:48 AM,,,1.075,2502798,1.243,497955,1.243,1751662,1.265,4404394,1.355,168716,1.545,462661,1.702,3164539,1.825,3395119,1.847,3298734,1.903,1129650,1.936,1895173,1.992,2747599,2.015,658933,2.015,135989,2.059,6314430,2.127,18860,2.227,1131265,2.395,1962877,2.417,9998507,2.529,2441858,2.552,4173469,2.652,7862501,2.787,3935908,2.876,4946037,2.876,0,2.932,2197892,,,2.988,4648564,2.921,817832,3.066,6447648,3.089,7525891,3.066,2925134,3.111,59581,3.201,922222,3.212,1377421,3.279,4376002,3.312,5037453,3.335,5170075,3.379,2797118,3.379,485264,3.503,6337660,3.558,127774,3.558,1642511,3.614,3901074,3.715,9365091,3.916,166339,3.872,4386435,3.872,4381929,4.073,557846,4.151,1553306,4.241,5974204,4.252,1115892,4.375,344745,4.465,1425071,4.465,7040141,4.487,938895,4.621,55140,4.733,840613,4.800,581260,4.800,1913322,4.811,4685480,4.979,1866627,5.214,2086495
!,!,MZ002H-Pool15-P006A4-S064-T12,MZ002H-Pool15-P006A4-S064-T12.d,Sample,,5/17/2016 10:23 AM,,,1.076,2520356,1.243,459011,1.243,1622963,1.254,4309558,1.344,158918,1.545,394118,1.691,2797184,1.825,3303513,1.836,3038475,1.892,1214311,1.937,1809036,1.993,2545142,2.015,681062,2.015,137898,2.060,6461015,2.116,10405,2.228,1137871,2.395,1845032,2.418,9774059,2.530,2362875,2.541,3835303,2.653,7445832,2.787,3860691,2.876,4865682,,,2.932,1177576,2.910,0,2.988,4477013,2.921,913500,3.067,6382293,3.089,7500243,3.055,3127973,3.111,52771,3.201,898423,3.212,1385635,3.279,4448743,3.313,5123732,3.335,4929772,3.380,2540475,3.380,400483,3.503,6560549,3.559,266652,3.559,1677928,3.615,4801001,3.715,9562222,3.917,156873,3.872,6124598,3.872,6111226,4.073,493094,4.141,1467938,4.241,5412342,4.252,1165105,4.375,318099,4.465,1364295,4.465,6822946,4.487,926248,4.621,50577,4.733,807794,4.800,364107,4.800,1690407,4.812,5068482,4.979,1761272,5.214,2000881
!,!,MZ002H-Pool15-P007A1-S065-T00,MZ002H-Pool15-P007A1-S065-T00.d,Sample,,5/17/2016 12:58 PM,,,1.078,2248200,1.246,461383,1.246,1536638,1.257,4278293,1.347,160507,1.537,606948,1.694,3320017,1.828,3296942,1.839,3484844,1.906,448290,1.940,1810372,1.996,355728,2.018,702622,2.018,139674,2.063,6558362,,,2.219,1323411,2.398,1930905,2.421,9994220,2.532,2698320,2.544,4439356,2.656,7138238,2.779,4865262,2.879,3973038,2.857,770285,2.935,2244456,2.924,1548568,2.991,5074538,2.924,580323,3.069,5089299,3.092,5866251,3.058,2505367,3.103,55760,3.204,771340,3.215,1358982,3.282,3621891,3.304,4571490,3.338,3912080,3.383,2916053,3.383,479213,3.506,3875231,3.562,94180,3.573,1003017,3.629,1710683,3.673,0,3.920,170097,3.875,2981308,3.875,2970087,4.076,566184,4.143,1359470,4.244,6217844,4.255,1084269,4.378,377280,4.457,1402893,4.468,6884776,4.490,917713,4.613,55008,4.736,883098,4.792,651895,4.803,2012381,4.814,3877801,5.038,2971185,5.217,2351212
!,!,MZ002H-Pool15-P007A2-S066-T00,MZ002H-Pool15-P007A2-S066-T00.d,Sample,,5/17/2016 3:33 PM,,,1.086,2311633,1.242,492048,1.242,1604957,1.254,4357912,1.354,168343,1.544,666996,1.690,3510465,1.824,3809772,1.835,3584060,2.037,1150228,1.936,2009840,1.992,2750780,2.014,771503,2.025,144094,2.070,7169928,2.126,34040,2.227,1419955,2.395,1962184,2.417,10311321,2.540,2446260,2.551,4358320,2.652,7359411,2.786,5036280,2.876,4181264,2.864,1148427,2.943,2191844,2.920,1797205,2.987,5220075,2.920,639250,3.077,5096027,3.099,6183769,3.066,2400200,3.111,60024,3.200,811067,3.222,1359366,3.278,3626233,3.312,4831640,3.334,4988006,3.379,2969267,3.379,484284,3.502,4331946,3.569,92351,3.569,1061572,3.625,1198386,3.715,122790,3.916,162341,3.871,2860458,3.871,2840239,4.073,541823,4.151,1372853,4.240,6094713,4.252,999436,4.375,324578,4.464,1312338,4.464,6812687,4.486,865107,4.621,49574,4.733,763824,4.800,698731,4.800,1940468,4.811,3992584,5.035,2170046,5.214,1925328
!,!,MZ002H-Pool15-P007A3-S067-T00,MZ002H-Pool15-P007A3-S067-T00.d,Sample,,5/17/2016 6:08 PM,,,1.076,2189419,1.244,462267,1.244,1474547,1.255,4011480,1.344,158413,1.546,634684,1.691,3441022,1.825,3837521,1.836,3658326,2.015,1334706,1.937,2003847,1.993,2770102,2.015,705509,2.015,146780,2.060,6654448,2.127,35736,2.228,1476268,2.396,1878657,2.418,10299573,2.530,2203018,2.552,5044672,2.653,7520241,2.787,5061343,2.877,3658980,2.866,1471749,2.944,2123192,2.922,2148444,2.989,5350607,2.922,515423,3.078,4708114,3.101,5949727,3.067,2263885,3.112,62026,3.201,729657,3.212,1376739,3.279,3423527,3.302,4663058,3.335,5360282,3.380,2901560,3.380,462999,3.503,3409837,3.559,65375,3.570,847466,3.626,833915,3.716,3817569,3.917,152597,3.872,2455345,3.872,2452109,4.074,566636,4.141,1405260,4.241,6120544,4.253,1050706,4.376,324245,4.465,1259642,4.465,6799053,4.488,877000,4.611,48517,4.734,692775,4.801,701864,4.801,1927814,4.812,3750210,4.980,1936666,5.215,1833668
